first_name,last_name,gender,matriculation_year,matriculation_number,student_id,college,class_of,level,level_for_sorting
Lauren,Greene,F,2020,403,2020-403,STC,2024,Freshman,0
Donna,Kelley,F,2020,404,2020-404,STC,2024,Freshman,0
Jacqueline,Williams,F,2020,405,2020-405,STC,2024,Freshman,0
Leslie,Dorsey,F,2020,406,2020-406,STC,2024,Freshman,0
Candace,Parker,F,2020,407,2020-407,STC,2024,Freshman,0
Debbie,Rodriguez,F,2020,408,2020-408,STC,2024,Freshman,0
Kathleen,Clark,F,2020,409,2020-409,STL,2024,Freshman,0
Michele,Campbell,F,2020,410,2020-410,STM,2024,Freshman,0
Michelle,Boone,F,2020,411,2020-411,STB,2024,Freshman,0
Jennifer,Flores,F,2020,412,2020-412,STL,2024,Freshman,0
Andrea,Love,F,2020,413,2020-413,STC,2024,Freshman,0
Barbara,Matthews,F,2020,414,2020-414,STM,2024,Freshman,0
Michelle,Lopez,F,2020,415,2020-415,STL,2024,Freshman,0
Nicole,White,F,2020,416,2020-416,STC,2024,Freshman,0
Amber,Hull,F,2020,417,2020-417,STC,2024,Freshman,0
Anna,Cameron,F,2020,418,2020-418,STC,2024,Freshman,0
Kimberly,Gonzalez,F,2020,419,2020-419,STB,2024,Freshman,0
Vanessa,Fowler,F,2020,420,2020-420,STM,2024,Freshman,0
Patricia,Miller,F,2020,421,2020-421,STM,2024,Freshman,0
Angela,Miller,F,2020,422,2020-422,STC,2024,Freshman,0
Laura,Cruz,F,2020,423,2020-423,STB,2024,Freshman,0
Christina,Downs,F,2020,424,2020-424,STL,2024,Freshman,0
Shelly,Lopez,F,2020,425,2020-425,STM,2024,Freshman,0
Megan,Johnson,F,2020,426,2020-426,STM,2024,Freshman,0
Sara,King,F,2020,427,2020-427,STC,2024,Freshman,0
Megan,Stanton,F,2020,428,2020-428,STM,2024,Freshman,0
Lindsey,Bradley,F,2020,429,2020-429,STM,2024,Freshman,0
Maria,Robinson,F,2020,430,2020-430,STM,2024,Freshman,0
Elizabeth,Rocha,F,2020,431,2020-431,STC,2024,Freshman,0
Sarah,Adams,F,2020,432,2020-432,STB,2024,Freshman,0
Ashley,Woodard,F,2020,433,2020-433,STB,2024,Freshman,0
Christy,Henderson,F,2020,434,2020-434,STM,2024,Freshman,0
Lisa,Patel,F,2020,435,2020-435,STB,2024,Freshman,0
Michelle,Lamb,F,2020,436,2020-436,STL,2024,Freshman,0
Christina,Smith,F,2020,437,2020-437,STM,2024,Freshman,0
Traci,Hill,F,2020,438,2020-438,STB,2024,Freshman,0
Michelle,Jones,F,2020,439,2020-439,STL,2024,Freshman,0
Taylor,Schmidt,F,2020,440,2020-440,STC,2024,Freshman,0
Misty,Hurley,F,2020,441,2020-441,STC,2024,Freshman,0
Brittany,Tucker,F,2020,442,2020-442,STB,2024,Freshman,0
Denise,Horn,F,2020,443,2020-443,STM,2024,Freshman,0
Kathleen,Clements,F,2020,444,2020-444,STC,2024,Freshman,0
Angela,Byrd,F,2020,445,2020-445,STC,2024,Freshman,0
Penny,Johnson,F,2020,446,2020-446,STM,2024,Freshman,0
Susan,King,F,2020,447,2020-447,STL,2024,Freshman,0
Rebecca,Baker,F,2020,448,2020-448,STB,2024,Freshman,0
Amanda,Green,F,2020,449,2020-449,STL,2024,Freshman,0
Jordan,Blake,F,2020,450,2020-450,STM,2024,Freshman,0
Misty,Davis,F,2020,451,2020-451,STL,2024,Freshman,0
Cynthia,Baker,F,2020,452,2020-452,STB,2024,Freshman,0
Cynthia,Nash,F,2020,453,2020-453,STL,2024,Freshman,0
Tracey,Gonzales,F,2020,454,2020-454,STC,2024,Freshman,0
Jill,Sims,F,2020,455,2020-455,STM,2024,Freshman,0
Gloria,Robertson,F,2020,456,2020-456,STB,2024,Freshman,0
Rhonda,Moreno,F,2020,457,2020-457,STC,2024,Freshman,0
Shelly,Shaffer,F,2020,458,2020-458,STM,2024,Freshman,0
Brittany,Arroyo,F,2020,459,2020-459,STB,2024,Freshman,0
Jennifer,Mcpherson,F,2020,460,2020-460,STB,2024,Freshman,0
Jamie,Ruiz,F,2020,461,2020-461,STB,2024,Freshman,0
Alexis,Buchanan,F,2020,462,2020-462,STB,2024,Freshman,0
Katherine,Carter,F,2020,463,2020-463,STB,2024,Freshman,0
Miranda,Patel,F,2020,464,2020-464,STB,2024,Freshman,0
Michele,Grant,F,2020,465,2020-465,STM,2024,Freshman,0
Shannon,Carr,F,2020,466,2020-466,STM,2024,Freshman,0
Jennifer,Kelley,F,2020,467,2020-467,STL,2024,Freshman,0
Kelly,Gray,F,2020,468,2020-468,STB,2024,Freshman,0
Ashley,Ray,F,2020,469,2020-469,STB,2024,Freshman,0
Debbie,Thomas,F,2020,470,2020-470,STM,2024,Freshman,0
Amanda,Dorsey,F,2020,471,2020-471,STL,2024,Freshman,0
April,Hopkins,F,2020,472,2020-472,STL,2024,Freshman,0
Sarah,Montgomery,F,2020,473,2020-473,STC,2024,Freshman,0
Lauren,Yates,F,2020,474,2020-474,STB,2024,Freshman,0
Candace,Williams,F,2020,475,2020-475,STM,2024,Freshman,0
Andrea,Miller,F,2020,476,2020-476,STB,2024,Freshman,0
Krystal,Riggs,F,2020,477,2020-477,STL,2024,Freshman,0
Jocelyn,Smith,F,2020,478,2020-478,STC,2024,Freshman,0
Karen,Suarez,F,2020,479,2020-479,STC,2024,Freshman,0
Emily,Hampton,F,2020,480,2020-480,STL,2024,Freshman,0
Kelli,Cobb,F,2020,481,2020-481,STC,2024,Freshman,0
Courtney,Diaz,F,2020,482,2020-482,STB,2024,Freshman,0
Jennifer,Diaz,F,2020,483,2020-483,STB,2024,Freshman,0
Janet,Larsen,F,2020,484,2020-484,STC,2024,Freshman,0
Paige,Mclean,F,2020,485,2020-485,STC,2024,Freshman,0
Patty,Henry,F,2020,486,2020-486,STM,2024,Freshman,0
Patricia,Lopez,F,2020,487,2020-487,STC,2024,Freshman,0
Jordan,Bush,F,2020,488,2020-488,STC,2024,Freshman,0
Susan,Harris,F,2020,489,2020-489,STM,2024,Freshman,0
Cassandra,Walters,F,2020,490,2020-490,STM,2024,Freshman,0
Laura,Thompson,F,2020,491,2020-491,STL,2024,Freshman,0
Denise,Smith,F,2020,492,2020-492,STB,2024,Freshman,0
Jody,Mayo,F,2020,493,2020-493,STM,2024,Freshman,0
Roberta,Miles,F,2020,494,2020-494,STC,2024,Freshman,0
Linda,Reeves,F,2020,495,2020-495,STL,2024,Freshman,0
Tiffany,Whitaker,F,2020,496,2020-496,STC,2024,Freshman,0
Heather,Austin,F,2020,497,2020-497,STC,2024,Freshman,0
Kelly,Wilson,F,2020,498,2020-498,STM,2024,Freshman,0
Misty,Coleman,F,2020,499,2020-499,STB,2024,Freshman,0
Julie,Trevino,F,2020,500,2020-500,STB,2024,Freshman,0
Brittany,Maxwell,F,2020,501,2020-501,STL,2024,Freshman,0
Amber,Davis,F,2020,502,2020-502,STM,2024,Freshman,0
Nancy,Rivera,F,2020,503,2020-503,STM,2024,Freshman,0
Ashley,Randolph,F,2020,504,2020-504,STB,2024,Freshman,0
Kelly,Smith,F,2020,505,2020-505,STL,2024,Freshman,0
Danielle,Harrington,F,2020,506,2020-506,STB,2024,Freshman,0
Taylor,White,F,2020,507,2020-507,STB,2024,Freshman,0
Elizabeth,Collins,F,2020,508,2020-508,STB,2024,Freshman,0
Tracy,Davis,F,2020,509,2020-509,STM,2024,Freshman,0
Andrea,Cruz,F,2020,510,2020-510,STM,2024,Freshman,0
Michelle,Pineda,F,2020,511,2020-511,STM,2024,Freshman,0
Kathryn,Graham,F,2020,512,2020-512,STL,2024,Freshman,0
Melissa,Gray,F,2020,513,2020-513,STC,2024,Freshman,0
Samantha,Reynolds,F,2020,514,2020-514,STL,2024,Freshman,0
Laurie,Stanley,F,2020,515,2020-515,STL,2024,Freshman,0
Ashley,Moore,F,2020,516,2020-516,STM,2024,Freshman,0
Michelle,Brown,F,2020,517,2020-517,STC,2024,Freshman,0
Christina,Grant,F,2020,518,2020-518,STB,2024,Freshman,0
Jenny,Haas,F,2020,519,2020-519,STM,2024,Freshman,0
Carla,Eaton,F,2020,520,2020-520,STC,2024,Freshman,0
Melissa,Gray,F,2020,521,2020-521,STM,2024,Freshman,0
Emily,Escobar,F,2020,522,2020-522,STC,2024,Freshman,0
Susan,Klein,F,2020,523,2020-523,STB,2024,Freshman,0
Allison,Hodge,F,2020,524,2020-524,STB,2024,Freshman,0
Mary,Simon,F,2020,525,2020-525,STC,2024,Freshman,0
Natasha,Braun,F,2020,526,2020-526,STM,2024,Freshman,0
Tonya,Hernandez,F,2020,527,2020-527,STC,2024,Freshman,0
Christine,Lane,F,2020,528,2020-528,STB,2024,Freshman,0
Christine,Mooney,F,2020,529,2020-529,STC,2024,Freshman,0
Margaret,Lee,F,2020,530,2020-530,STC,2024,Freshman,0
Kelly,Park,F,2020,531,2020-531,STC,2024,Freshman,0
Lisa,Martinez,F,2020,532,2020-532,STB,2024,Freshman,0
Ashley,Norton,F,2020,533,2020-533,STB,2024,Freshman,0
Shannon,Ferguson,F,2020,534,2020-534,STB,2024,Freshman,0
Teresa,Hall,F,2020,535,2020-535,STC,2024,Freshman,0
Gina,Drake,F,2020,536,2020-536,STC,2024,Freshman,0
Ashley,Sandoval,F,2020,537,2020-537,STB,2024,Freshman,0
Cheyenne,Gentry,F,2020,538,2020-538,STM,2024,Freshman,0
Samantha,Perez,F,2020,539,2020-539,STM,2024,Freshman,0
Courtney,Kelley,F,2020,540,2020-540,STC,2024,Freshman,0
Gabriela,Hall,F,2020,541,2020-541,STM,2024,Freshman,0
Mary,Hayes,F,2020,542,2020-542,STB,2024,Freshman,0
Diana,Taylor,F,2020,543,2020-543,STM,2024,Freshman,0
Alison,Carroll,F,2020,544,2020-544,STB,2024,Freshman,0
Lori,Shaw,F,2020,545,2020-545,STL,2024,Freshman,0
Ashley,Blackwell,F,2020,546,2020-546,STL,2024,Freshman,0
Denise,Cochran,F,2020,547,2020-547,STM,2024,Freshman,0
Lisa,Perez,F,2020,548,2020-548,STB,2024,Freshman,0
Megan,Smith,F,2020,549,2020-549,STC,2024,Freshman,0
Jennifer,Sharp,F,2020,550,2020-550,STB,2024,Freshman,0
Kristin,Jones,F,2020,551,2020-551,STC,2024,Freshman,0
Cheryl,Sellers,F,2020,552,2020-552,STC,2024,Freshman,0
Sarah,Smith,F,2020,553,2020-553,STM,2024,Freshman,0
Christina,Bennett,F,2020,554,2020-554,STC,2024,Freshman,0
Christina,Morton,F,2020,555,2020-555,STC,2024,Freshman,0
Christina,Chavez,F,2020,556,2020-556,STM,2024,Freshman,0
Alicia,Potter,F,2020,557,2020-557,STC,2024,Freshman,0
Kaitlyn,Browning,F,2020,558,2020-558,STC,2024,Freshman,0
Lauren,Newman,F,2020,559,2020-559,STL,2024,Freshman,0
Beth,Castillo,F,2020,560,2020-560,STB,2024,Freshman,0
Kimberly,Anderson,F,2020,561,2020-561,STM,2024,Freshman,0
Brittany,Rowe,F,2020,562,2020-562,STL,2024,Freshman,0
Ruth,Baker,F,2020,563,2020-563,STC,2024,Freshman,0
Monique,Sparks,F,2020,564,2020-564,STC,2024,Freshman,0
Tracey,Webster,F,2020,565,2020-565,STC,2024,Freshman,0
Michele,Rivera,F,2020,566,2020-566,STC,2024,Freshman,0
Paula,Rogers,F,2020,567,2020-567,STC,2024,Freshman,0
Susan,Vang,F,2020,568,2020-568,STC,2024,Freshman,0
Kimberly,Bradley,F,2020,569,2020-569,STC,2024,Freshman,0
Christie,Young,F,2020,570,2020-570,STL,2024,Freshman,0
Lisa,Mckay,F,2020,571,2020-571,STL,2024,Freshman,0
Lisa,Mcdonald,F,2020,572,2020-572,STB,2024,Freshman,0
Cheryl,Palmer,F,2020,573,2020-573,STL,2024,Freshman,0
Brooke,White,F,2020,574,2020-574,STC,2024,Freshman,0
Kim,Orozco,F,2020,575,2020-575,STL,2024,Freshman,0
Allison,Barton,F,2020,576,2020-576,STM,2024,Freshman,0
Brenda,Collins,F,2020,577,2020-577,STL,2024,Freshman,0
Jacqueline,Kelly,F,2020,578,2020-578,STL,2024,Freshman,0
Kelly,Martinez,F,2020,579,2020-579,STL,2024,Freshman,0
Andrea,Vargas,F,2020,580,2020-580,STM,2024,Freshman,0
Karen,Smith,F,2020,581,2020-581,STL,2024,Freshman,0
Michelle,Reilly,F,2020,582,2020-582,STM,2024,Freshman,0
Shannon,Guerrero,F,2020,583,2020-583,STC,2024,Freshman,0
Denise,Buckley,F,2020,584,2020-584,STC,2024,Freshman,0
Taylor,Wilson,F,2020,585,2020-585,STM,2024,Freshman,0
Courtney,Allen,F,2020,586,2020-586,STB,2024,Freshman,0
Pamela,Hicks,F,2020,587,2020-587,STC,2024,Freshman,0
Erin,White,F,2020,588,2020-588,STB,2024,Freshman,0
Leslie,Miles,F,2020,589,2020-589,STM,2024,Freshman,0
Susan,Young,F,2020,590,2020-590,STC,2024,Freshman,0
Jamie,Roman,F,2020,591,2020-591,STM,2024,Freshman,0
Karen,Cortez,F,2020,592,2020-592,STM,2024,Freshman,0
Marissa,Simon,F,2020,593,2020-593,STM,2024,Freshman,0
Grace,Allen,F,2020,594,2020-594,STM,2024,Freshman,0
Pamela,Jones,F,2020,595,2020-595,STB,2024,Freshman,0
Beth,Adams,F,2020,596,2020-596,STC,2024,Freshman,0
Susan,Rivera,F,2020,597,2020-597,STM,2024,Freshman,0
Andrea,Maynard,F,2020,598,2020-598,STL,2024,Freshman,0
Claudia,Andrews,F,2020,599,2020-599,STM,2024,Freshman,0
Megan,Costa,F,2020,600,2020-600,STB,2024,Freshman,0
Brandy,Leach,F,2020,601,2020-601,STB,2024,Freshman,0
Meghan,Montgomery,F,2020,602,2020-602,STC,2024,Freshman,0
Sheila,Porter,F,2020,603,2020-603,STC,2024,Freshman,0
Jennifer,Gonzalez,F,2020,604,2020-604,STM,2024,Freshman,0
Vanessa,Bennett,F,2020,605,2020-605,STB,2024,Freshman,0
Janice,Sharp,F,2020,606,2020-606,STC,2024,Freshman,0
Kathleen,Jones,F,2020,607,2020-607,STB,2024,Freshman,0
Mindy,Wolf,F,2020,608,2020-608,STM,2024,Freshman,0
Lisa,Jacobson,F,2020,609,2020-609,STB,2024,Freshman,0
Judy,Walker,F,2020,610,2020-610,STC,2024,Freshman,0
Dawn,Williams,F,2020,611,2020-611,STC,2024,Freshman,0
Miranda,Neal,F,2020,612,2020-612,STC,2024,Freshman,0
Vanessa,Peters,F,2020,613,2020-613,STL,2024,Freshman,0
Anna,Webster,F,2020,614,2020-614,STC,2024,Freshman,0
Cassidy,Roth,F,2020,615,2020-615,STC,2024,Freshman,0
Miranda,Boyle,F,2020,616,2020-616,STC,2024,Freshman,0
Jeanette,Pena,F,2020,617,2020-617,STC,2024,Freshman,0
Ellen,Morales,F,2020,618,2020-618,STC,2024,Freshman,0
Kimberly,Cortez,F,2020,619,2020-619,STB,2024,Freshman,0
Sharon,Hill,F,2020,620,2020-620,STC,2024,Freshman,0
Deborah,Allen,F,2020,621,2020-621,STC,2024,Freshman,0
Lindsey,Graves,F,2020,622,2020-622,STB,2024,Freshman,0
Tiffany,Galvan,F,2020,623,2020-623,STL,2024,Freshman,0
Lisa,West,F,2020,624,2020-624,STM,2024,Freshman,0
Claudia,Wilson,F,2020,625,2020-625,STM,2024,Freshman,0
Christina,Malone,F,2020,626,2020-626,STC,2024,Freshman,0
Carrie,Serrano,F,2020,627,2020-627,STM,2024,Freshman,0
Katherine,Franklin,F,2020,628,2020-628,STM,2024,Freshman,0
Patricia,Thomas,F,2020,629,2020-629,STM,2024,Freshman,0
Jessica,Austin,F,2020,630,2020-630,STC,2024,Freshman,0
Ashley,Banks,F,2020,631,2020-631,STC,2024,Freshman,0
Karina,Harrell,F,2020,632,2020-632,STM,2024,Freshman,0
Sherri,Scott,F,2020,633,2020-633,STC,2024,Freshman,0
Courtney,Rodriguez,F,2020,634,2020-634,STM,2024,Freshman,0
Kimberly,Ingram,F,2020,635,2020-635,STC,2024,Freshman,0
Kelly,Dean,F,2020,636,2020-636,STM,2024,Freshman,0
Mary,Martin,F,2020,637,2020-637,STL,2024,Freshman,0
Denise,Camacho,F,2020,638,2020-638,STC,2024,Freshman,0
Julia,Smith,F,2020,639,2020-639,STC,2024,Freshman,0
Cynthia,Mason,F,2020,640,2020-640,STB,2024,Freshman,0
Courtney,Smith,F,2020,641,2020-641,STM,2024,Freshman,0
Laura,Powell,F,2020,642,2020-642,STC,2024,Freshman,0
Jennifer,Chavez,F,2020,643,2020-643,STM,2024,Freshman,0
Lindsay,Wright,F,2020,644,2020-644,STM,2024,Freshman,0
Janet,Young,F,2020,645,2020-645,STL,2024,Freshman,0
Wendy,Gonzalez,F,2020,646,2020-646,STB,2024,Freshman,0
Julie,Stanton,F,2020,647,2020-647,STC,2024,Freshman,0
Jennifer,Pham,F,2020,648,2020-648,STC,2024,Freshman,0
Jessica,Ross,F,2020,649,2020-649,STC,2024,Freshman,0
Ashley,Hinton,F,2020,650,2020-650,STC,2024,Freshman,0
Bridget,Hanson,F,2020,651,2020-651,STB,2024,Freshman,0
Rebecca,Holland,F,2020,652,2020-652,STL,2024,Freshman,0
Michelle,Jones,F,2020,653,2020-653,STL,2024,Freshman,0
Renee,Hernandez,F,2020,654,2020-654,STC,2024,Freshman,0
Amy,Malone,F,2020,655,2020-655,STB,2024,Freshman,0
Melissa,Williams,F,2020,656,2020-656,STC,2024,Freshman,0
Jennifer,Robinson,F,2020,657,2020-657,STC,2024,Freshman,0
Laurie,Jones,F,2020,658,2020-658,STC,2024,Freshman,0
Jaime,Estes,F,2020,659,2020-659,STM,2024,Freshman,0
Nicole,Smith,F,2020,660,2020-660,STM,2024,Freshman,0
Rachel,Moore,F,2020,661,2020-661,STB,2024,Freshman,0
Donna,Campos,F,2020,662,2020-662,STB,2024,Freshman,0
Erin,Davis,F,2020,663,2020-663,STC,2024,Freshman,0
Cindy,Stewart,F,2020,664,2020-664,STC,2024,Freshman,0
Kathleen,Morrison,F,2020,665,2020-665,STM,2024,Freshman,0
Jennifer,Ramos,F,2020,666,2020-666,STL,2024,Freshman,0
Anna,Lopez,F,2020,667,2020-667,STL,2024,Freshman,0
Patricia,Murray,F,2020,668,2020-668,STC,2024,Freshman,0
Crystal,Allen,F,2020,669,2020-669,STC,2024,Freshman,0
Jennifer,Clark,F,2020,670,2020-670,STM,2024,Freshman,0
Tina,Garcia,F,2020,671,2020-671,STL,2024,Freshman,0
Meagan,Pineda,F,2020,672,2020-672,STM,2024,Freshman,0
Brittany,Hernandez,F,2020,673,2020-673,STC,2024,Freshman,0
Brittany,Brennan,F,2020,674,2020-674,STC,2024,Freshman,0
Angela,Salinas,F,2020,675,2020-675,STC,2024,Freshman,0
Kimberly,Pierce,F,2020,676,2020-676,STC,2024,Freshman,0
Pamela,White,F,2020,677,2020-677,STM,2024,Freshman,0
Ashley,Gonzalez,F,2020,678,2020-678,STL,2024,Freshman,0
Jennifer,Davis,F,2020,679,2020-679,STC,2024,Freshman,0
Allison,Wilson,F,2020,680,2020-680,STL,2024,Freshman,0
Jeanne,Roberson,F,2020,681,2020-681,STC,2024,Freshman,0
Bridget,Cook,F,2020,682,2020-682,STL,2024,Freshman,0
Lisa,Ramirez,F,2020,683,2020-683,STM,2024,Freshman,0
Lindsay,Alexander,F,2020,684,2020-684,STL,2024,Freshman,0
Karen,Schultz,F,2020,685,2020-685,STB,2024,Freshman,0
Candice,Duke,F,2020,686,2020-686,STB,2024,Freshman,0
Sandra,Downs,F,2020,687,2020-687,STB,2024,Freshman,0
Alison,Taylor,F,2020,688,2020-688,STB,2024,Freshman,0
Jessica,Ward,F,2020,689,2020-689,STC,2024,Freshman,0
Melody,Banks,F,2020,690,2020-690,STC,2024,Freshman,0
Kimberly,Rivera,F,2020,691,2020-691,STB,2024,Freshman,0
Jenna,Fernandez,F,2020,692,2020-692,STM,2024,Freshman,0
Jennifer,Harris,F,2020,693,2020-693,STC,2024,Freshman,0
Anna,Velez,F,2020,694,2020-694,STB,2024,Freshman,0
Felicia,Lucas,F,2020,695,2020-695,STL,2024,Freshman,0
Lacey,Decker,F,2020,696,2020-696,STB,2024,Freshman,0
Ariel,Jones,F,2020,697,2020-697,STM,2024,Freshman,0
Kaitlyn,Garcia,F,2020,698,2020-698,STC,2024,Freshman,0
Lauren,Garcia,F,2020,699,2020-699,STL,2024,Freshman,0
Cheryl,Fletcher,F,2020,700,2020-700,STM,2024,Freshman,0
Lisa,Lee,F,2020,701,2020-701,STC,2024,Freshman,0
Laura,Flores,F,2020,702,2020-702,STM,2024,Freshman,0
Julia,Collier,F,2020,703,2020-703,STM,2024,Freshman,0
Karen,Castillo,F,2020,704,2020-704,STC,2024,Freshman,0
Margaret,Petersen,F,2020,705,2020-705,STB,2024,Freshman,0
Debra,Thompson,F,2020,706,2020-706,STL,2024,Freshman,0
Dana,Rivera,F,2020,707,2020-707,STB,2024,Freshman,0
Erica,Doyle,F,2020,708,2020-708,STM,2024,Freshman,0
Hannah,Hess,F,2020,709,2020-709,STM,2024,Freshman,0
Shelley,Smith,F,2020,710,2020-710,STM,2024,Freshman,0
Sydney,Rhodes,F,2020,711,2020-711,STB,2024,Freshman,0
Grace,Lee,F,2020,712,2020-712,STC,2024,Freshman,0
Nancy,Clayton,F,2020,713,2020-713,STB,2024,Freshman,0
Amanda,Davis,F,2020,714,2020-714,STB,2024,Freshman,0
Angelica,Little,F,2020,715,2020-715,STC,2024,Freshman,0
Elizabeth,Adams,F,2020,716,2020-716,STB,2024,Freshman,0
Jennifer,Fields,F,2020,717,2020-717,STM,2024,Freshman,0
Sandra,Reid,F,2020,718,2020-718,STB,2024,Freshman,0
Katrina,Brown,F,2020,719,2020-719,STM,2024,Freshman,0
Diane,Miles,F,2020,720,2020-720,STL,2024,Freshman,0
Laura,Sullivan,F,2020,721,2020-721,STB,2024,Freshman,0
Michelle,Singh,F,2020,722,2020-722,STB,2024,Freshman,0
Nicole,Price,F,2020,723,2020-723,STL,2024,Freshman,0
Molly,Reese,F,2020,724,2020-724,STL,2024,Freshman,0
Amy,Bowman,F,2020,725,2020-725,STC,2024,Freshman,0
Anna,Chambers,F,2020,726,2020-726,STC,2024,Freshman,0
Tracey,Clay,F,2020,727,2020-727,STM,2024,Freshman,0
Rachael,Porter,F,2020,728,2020-728,STM,2024,Freshman,0
Ana,Romero,F,2020,729,2020-729,STM,2024,Freshman,0
Patricia,Smith,F,2020,730,2020-730,STB,2024,Freshman,0
Rachel,Cowan,F,2020,731,2020-731,STC,2024,Freshman,0
Diana,Miller,F,2020,732,2020-732,STM,2024,Freshman,0
Doris,Young,F,2020,733,2020-733,STL,2024,Freshman,0
Melissa,Taylor,F,2020,734,2020-734,STM,2024,Freshman,0
Lisa,Flores,F,2020,735,2020-735,STC,2024,Freshman,0
Donna,Ward,F,2020,736,2020-736,STB,2024,Freshman,0
Stephanie,Davis,F,2020,737,2020-737,STC,2024,Freshman,0
Melissa,Bell,F,2020,738,2020-738,STL,2024,Freshman,0
Kelly,Nolan,F,2020,739,2020-739,STM,2024,Freshman,0
Dawn,Zavala,F,2020,740,2020-740,STC,2024,Freshman,0
Vanessa,Vasquez,F,2020,741,2020-741,STB,2024,Freshman,0
Cheyenne,Sherman,F,2020,742,2020-742,STC,2024,Freshman,0
Lori,Burke,F,2020,743,2020-743,STB,2024,Freshman,0
Barbara,Ford,F,2020,744,2020-744,STB,2024,Freshman,0
Mary,Matthews,F,2020,745,2020-745,STC,2024,Freshman,0
Nicole,Anderson,F,2020,746,2020-746,STM,2024,Freshman,0
Kimberly,Rowe,F,2020,747,2020-747,STB,2024,Freshman,0
Maria,Huber,F,2020,748,2020-748,STM,2024,Freshman,0
Deborah,Thompson,F,2020,749,2020-749,STB,2024,Freshman,0
Victoria,Mann,F,2020,750,2020-750,STB,2024,Freshman,0
Tammy,Day,F,2020,751,2020-751,STB,2024,Freshman,0
Amy,Romero,F,2020,752,2020-752,STM,2024,Freshman,0
Katherine,Wright,F,2020,753,2020-753,STB,2024,Freshman,0
Brittney,Griffin,F,2020,754,2020-754,STM,2024,Freshman,0
Jennifer,Bennett,F,2020,755,2020-755,STB,2024,Freshman,0
Emma,Rodriguez,F,2020,756,2020-756,STC,2024,Freshman,0
Jessica,Porter,F,2020,757,2020-757,STB,2024,Freshman,0
Emma,Miller,F,2020,758,2020-758,STM,2024,Freshman,0
Christine,Miles,F,2020,759,2020-759,STM,2024,Freshman,0
Kristie,Pugh,F,2020,760,2020-760,STC,2024,Freshman,0
Michelle,Moss,F,2020,761,2020-761,STC,2024,Freshman,0
Kimberly,Ware,F,2020,762,2020-762,STM,2024,Freshman,0
Alexandra,Green,F,2020,763,2020-763,STM,2024,Freshman,0
Felicia,Hill,F,2020,764,2020-764,STB,2024,Freshman,0
Kristen,Marquez,F,2020,765,2020-765,STM,2024,Freshman,0
Savannah,Wolfe,F,2020,766,2020-766,STB,2024,Freshman,0
Jessica,Hale,F,2020,767,2020-767,STB,2024,Freshman,0
Melissa,Guzman,F,2020,768,2020-768,STC,2024,Freshman,0
Kim,Jones,F,2020,769,2020-769,STC,2024,Freshman,0
Diana,Bowen,F,2020,770,2020-770,STC,2024,Freshman,0
Brittney,Jacobs,F,2020,771,2020-771,STL,2024,Freshman,0
Tasha,Sutton,F,2020,772,2020-772,STM,2024,Freshman,0
Sherry,Thomas,F,2020,773,2020-773,STB,2024,Freshman,0
Rhonda,Flynn,F,2020,774,2020-774,STM,2024,Freshman,0
Monica,Miranda,F,2020,775,2020-775,STL,2024,Freshman,0
Rebecca,Shields,F,2020,776,2020-776,STC,2024,Freshman,0
Amanda,Chavez,F,2020,777,2020-777,STM,2024,Freshman,0
Mary,Blankenship,F,2020,778,2020-778,STC,2024,Freshman,0
Jennifer,Mcdaniel,F,2020,779,2020-779,STB,2024,Freshman,0
Samantha,Owen,F,2020,780,2020-780,STM,2024,Freshman,0
Shannon,Schmitt,F,2020,781,2020-781,STM,2024,Freshman,0
Andrea,Burgess,F,2020,782,2020-782,STM,2024,Freshman,0
Emily,Allen,F,2020,783,2020-783,STB,2024,Freshman,0
Kelly,Bailey,F,2020,784,2020-784,STC,2024,Freshman,0
Deanna,Crosby,F,2020,785,2020-785,STM,2024,Freshman,0
Kathy,Byrd,F,2020,786,2020-786,STM,2024,Freshman,0
Shannon,Schmidt,F,2020,787,2020-787,STM,2024,Freshman,0
Amanda,Hernandez,F,2020,788,2020-788,STL,2024,Freshman,0
Taylor,Peck,F,2020,789,2020-789,STM,2024,Freshman,0
Angela,Williams,F,2020,790,2020-790,STM,2024,Freshman,0
Lauren,Nelson,F,2020,791,2020-791,STB,2024,Freshman,0
Sandra,Richardson,F,2020,792,2020-792,STB,2024,Freshman,0
Jennifer,Shelton,F,2020,793,2020-793,STM,2024,Freshman,0
Bonnie,Edwards,F,2020,794,2020-794,STC,2024,Freshman,0
Heather,Patel,F,2020,795,2020-795,STM,2024,Freshman,0
Jasmine,Walton,F,2020,796,2020-796,STM,2024,Freshman,0
Theresa,Scott,F,2020,797,2020-797,STC,2024,Freshman,0
Dana,Miller,F,2020,798,2020-798,STL,2024,Freshman,0
Candice,Ellis,F,2020,799,2020-799,STB,2024,Freshman,0
Heather,Trujillo,F,2020,800,2020-800,STB,2024,Freshman,0
Carrie,Curry,F,2020,801,2020-801,STC,2024,Freshman,0
Tonya,Franklin,F,2020,802,2020-802,STB,2024,Freshman,0
Gabrielle,King,F,2020,803,2020-803,STB,2024,Freshman,0
Madison,Long,F,2020,804,2020-804,STL,2024,Freshman,0
Toni,Tucker,F,2020,805,2020-805,STM,2024,Freshman,0
Jamie,Russell,F,2020,806,2020-806,STL,2024,Freshman,0
Holly,Martin,F,2020,807,2020-807,STM,2024,Freshman,0
